hex_id,Stress,Happy,Loneliness,Anxiety,Energy,EnvBeauty,EnvInteresting,EnvSafety,EnvCrowded,EnvironmentGreeness,DataPointCount
891f1d48cc7ffff,2.9,2.8,2.2,1.5,2.8,3.0,3.7,4.5,2.3,3.4,15
891f1d48cd3ffff,1.0,3.0,4.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,1
891f1d48cd7ffff,2.7,3.7,1.3,1.5,2.6,2.3,2.7,4.5,1.4,1.8,15
891f1d48cdbffff,3.0,3.0,1.0,1.0,3.5,2.0,2.0,3.5,1.0,2.5,2
891f1d48d07ffff,2.5,4.5,1.2,1.0,3.2,3.2,2.2,5.0,1.5,2.8,4
891f1d48d0bffff,2.9,2.8,1.9,1.0,2.3,4.3,2.3,4.9,1.3,2.2,11
891f1d48d0fffff,2.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,1
891f1d48d13ffff,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1
891f1d48d23ffff,3.5,2.5,1.5,1.0,2.5,3.0,2.5,4.5,2.5,3.5,2
891f1d48d27ffff,2.5,2.9,1.8,1.0,3.4,3.9,3.3,4.9,2.3,2.6,14
891f1d48d2bffff,2.7,3.5,2.3,1.3,2.6,3.9,3.5,4.6,1.3,2.0,15
891f1d48d33ffff,1.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,1
891f1d48d3bffff,2.1,3.4,1.3,1.1,3.3,3.8,2.8,4.9,1.1,3.6,10
891f1d48d4fffff,2.0,4.0,2.0,1.0,3.0,5.0,5.0,4.0,3.0,4.0,1
891f1d48d63ffff,1.7,3.2,1.4,1.2,2.8,4.4,3.3,4.8,1.2,3.6,10
891f1d48d67ffff,1.5,2.7,2.8,1.1,2.5,3.0,2.3,4.8,1.2,1.7,11
891f1d48d6bffff,2.0,4.1,2.5,1.0,3.4,4.5,3.5,4.9,1.2,3.9,8
891f1d48d6fffff,3.0,2.9,2.8,2.5,2.8,3.9,3.9,4.1,1.0,1.8,8
891f1d48d73ffff,2.3,3.7,1.7,2.7,3.0,3.7,1.7,4.3,1.3,3.7,3
891f1d48d77ffff,3.0,4.0,2.9,2.6,3.1,3.6,3.7,4.7,1.4,2.7,7
891f1d48d7bffff,2.5,3.5,2.0,1.5,3.5,2.5,3.0,2.5,3.0,3.0,2
891f1d48d83ffff,3.2,2.5,1.2,1.5,2.8,2.0,2.0,3.5,3.5,2.0,4
891f1d48d87ffff,3.0,2.8,2.0,1.8,2.6,1.6,2.4,3.0,3.2,1.8,5
891f1d48d8bffff,1.0,5.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,5.0,1
891f1d48d8fffff,4.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,4.0,1.0,1
891f1d48d93ffff,2.0,3.7,1.7,1.7,2.7,3.7,3.7,4.0,3.7,2.3,3
891f1d48d97ffff,3.1,3.6,2.3,1.6,3.4,3.7,2.5,4.5,2.8,3.2,7
891f1d48d9bffff,1.5,4.0,2.0,1.0,3.0,5.0,3.5,4.0,2.5,3.5,2
891f1d48da3ffff,1.5,3.5,3.0,1.0,3.5,4.0,4.5,5.0,1.5,4.0,2
891f1d48da7ffff,2.0,3.9,1.2,1.0,3.1,3.5,4.8,4.9,1.4,4.0,9
891f1d48db7ffff,2.9,3.6,1.9,1.9,3.1,3.7,3.4,4.7,1.5,2.1,16
891f1d48dc3ffff,1.5,4.0,1.5,1.5,2.5,2.0,2.0,4.5,1.5,3.0,2
891f1d48dc7ffff,1.5,5.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,2
891f1d48dd7ffff,1.7,4.3,1.0,1.0,3.3,2.0,2.0,4.7,1.0,1.0,3
891f1d48ddbffff,2.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,3.0,1
891f1d48e07ffff,2.0,3.7,1.9,1.6,2.6,4.9,3.6,5.0,1.0,4.7,7
891f1d48e0bffff,1.0,3.0,2.0,,,,,,,,1
891f1d48e0fffff,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d48e13ffff,2.0,3.6,1.2,1.0,3.0,4.0,4.0,5.0,1.2,2.4,5
891f1d48e17ffff,2.4,2.7,2.6,1.6,1.8,2.9,2.4,4.8,1.2,2.1,9
891f1d48e1bffff,2.0,3.5,1.5,1.5,3.0,5.0,4.0,4.5,1.0,3.5,2
891f1d48e23ffff,4.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,1
891f1d48e33ffff,2.3,4.3,1.2,1.3,3.2,4.0,3.5,5.0,1.3,3.3,6
891f1d48e37ffff,3.0,3.0,1.0,1.0,3.0,3.0,4.0,5.0,1.0,3.0,1
891f1d48e3bffff,2.7,2.7,3.0,1.3,2.3,2.3,2.3,4.7,1.7,2.0,3
891f1d48e43ffff,2.5,3.6,1.7,1.1,3.4,2.6,2.8,4.6,1.6,2.3,10
891f1d48e47ffff,1.9,2.9,1.9,1.4,2.8,3.4,2.6,4.5,1.2,3.8,8
891f1d48e4bffff,3.0,3.0,1.8,1.6,2.9,2.5,2.4,4.9,2.1,1.6,8
891f1d48e53ffff,3.0,4.0,1.0,2.0,4.0,3.5,3.0,4.0,2.0,3.5,2
891f1d48e5bffff,2.0,3.0,1.5,2.0,2.5,3.5,3.0,4.5,2.0,2.0,2
891f1d48e67ffff,2.7,4.0,1.0,1.0,3.0,4.7,4.7,4.7,2.0,5.0,3
891f1d48e6fffff,4.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f1d48e73ffff,2.5,2.5,3.0,1.5,2.5,2.5,3.5,4.5,4.0,2.5,2
891f1d48e77ffff,2.0,4.0,1.0,2.0,4.0,2.0,2.0,3.0,4.0,1.0,1
891f1d48e7bffff,2.2,3.6,1.2,1.4,3.4,4.0,3.6,4.6,2.0,4.0,5
891f1d48e83ffff,2.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,1.0,2.0,1
891f1d48e87ffff,2.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,5.0,1.0,1
891f1d48e8bffff,2.7,3.3,2.3,1.7,3.0,2.3,2.7,4.3,2.0,1.7,3
891f1d48e8fffff,3.0,3.2,1.0,1.2,3.0,3.0,3.2,4.8,2.0,2.2,4
891f1d48e93ffff,3.0,2.8,3.8,1.8,2.2,4.6,3.4,4.2,1.4,3.4,5
891f1d48e9bffff,1.0,3.0,4.0,1.0,2.0,4.0,2.0,5.0,1.0,1.0,1
891f1d48ea3ffff,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1
891f1d48eabffff,3.0,3.2,1.3,1.3,3.2,3.7,3.3,5.0,1.2,4.0,6
891f1d48eafffff,4.0,2.0,2.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,1
891f1d48eb3ffff,3.0,3.0,1.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,1
891f1d48ebbffff,2.3,2.0,2.0,2.0,2.3,3.0,2.0,4.2,1.7,1.8,6
891f1d48ec3ffff,2.1,4.0,1.6,2.0,3.0,4.1,3.9,5.0,1.1,3.1,7
891f1d48ecbffff,1.0,4.0,1.0,1.0,2.0,3.0,2.0,5.0,2.0,2.0,1
891f1d48ecfffff,2.3,3.8,2.0,1.7,3.2,3.7,4.5,4.8,1.0,2.7,6
891f1d48edbffff,2.0,3.5,1.0,1.0,2.0,4.0,4.0,4.5,1.0,3.0,2
891f1d49083ffff,3.7,2.7,1.3,2.8,2.8,4.7,2.7,5.0,1.2,4.5,6
891f1d4912fffff,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,1
891f1d49187ffff,2.0,3.9,1.1,1.0,2.9,4.9,3.2,5.0,1.0,4.1,9
891f1d49203ffff,2.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,1.0,5.0,1
891f1d49273ffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,1
891f1d4944bffff,2.0,3.0,2.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,1
891f1d49453ffff,2.2,3.7,1.4,1.7,2.3,4.5,3.0,4.3,1.0,2.8,11
891f1d49523ffff,3.0,3.0,2.0,1.0,3.0,5.0,5.0,5.0,2.0,5.0,1
891f1d4952fffff,2.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,2.0,4.0,1
891f1d49533ffff,3.0,3.5,1.5,1.5,3.0,3.5,4.5,4.5,3.5,3.5,2
891f1d49547ffff,3.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,4.0,1
891f1d4960fffff,1.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,5.0,1
891f1d49823ffff,1.5,3.5,1.0,1.0,3.5,4.0,3.0,5.0,1.0,3.0,2
891f1d4982fffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,3.5,2
891f1d49833ffff,2.4,3.1,2.0,2.4,3.0,4.3,3.7,5.0,1.0,2.9,7
891f1d49837ffff,1.2,4.2,1.1,1.0,3.6,3.8,3.2,4.6,1.2,3.1,8
891f1d4983bffff,2.0,3.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,1
891f1d49847ffff,3.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,1.0,4.0,1
891f1d4984bffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,1
891f1d498a7ffff,3.5,3.0,1.0,1.5,2.5,4.0,3.0,4.5,1.0,3.0,2
891f1d498afffff,2.5,3.5,1.5,1.5,3.0,3.0,2.0,4.5,1.5,1.5,2
891f1d498b3ffff,2.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,3.0,1.0,1
891f1d498b7ffff,2.0,4.0,1.0,1.0,5.0,1.0,3.0,5.0,1.0,1.0,1
891f1d49903ffff,1.6,3.6,2.1,1.1,3.1,4.0,3.6,5.0,1.0,4.1,7
891f1d49907ffff,2.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,3.0,1
891f1d4990fffff,1.5,4.5,1.0,1.0,3.0,3.5,2.5,5.0,1.0,3.0,2
891f1d49923ffff,3.0,3.2,1.8,1.5,2.5,2.2,1.8,4.2,1.2,2.2,4
891f1d49927ffff,1.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,2.0,1
891f1d4992bffff,2.0,3.5,1.0,1.0,2.0,4.0,4.5,4.5,1.0,2.0,2
891f1d49933ffff,1.0,4.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d49937ffff,1.0,4.0,1.0,1.0,4.0,3.0,5.0,4.0,5.0,3.0,1
891f1d4993bffff,2.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,1.0,1.0,1
891f1d49943ffff,2.9,3.9,2.5,2.9,2.8,3.9,4.0,4.1,1.5,1.8,8
891f1d4994bffff,4.0,2.5,3.0,2.0,3.0,2.0,1.5,3.0,3.5,1.5,2
891f1d49957ffff,2.5,3.5,3.0,1.0,3.0,2.0,1.5,4.5,2.5,1.5,2
891f1d4995bffff,2.0,3.0,2.0,1.3,2.0,4.7,4.3,4.3,1.0,4.3,3
891f1d49963ffff,2.0,3.5,1.0,1.8,1.8,4.2,3.2,5.0,1.2,2.2,4
891f1d49967ffff,1.6,4.6,1.2,2.2,3.0,3.0,2.6,4.6,2.4,2.0,5
891f1d4996bffff,2.0,3.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,2.0,1
891f1d4996fffff,2.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0,1.0,1
891f1d49973ffff,1.6,4.0,1.2,1.0,3.4,4.4,2.8,5.0,1.0,3.6,5
891f1d49977ffff,3.0,3.2,1.5,1.8,2.9,4.0,3.3,4.8,1.0,2.7,10
891f1d4998fffff,1.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1
891f1d49997ffff,4.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,4.0,1
891f1d499a3ffff,2.5,4.0,1.0,1.5,4.0,4.5,4.0,5.0,1.0,4.5,2
891f1d499a7ffff,2.0,4.6,1.0,1.2,3.0,4.8,4.2,5.0,1.2,4.5,5
891f1d499afffff,1.3,4.1,1.0,1.0,3.4,3.4,3.7,5.0,1.6,2.9,7
891f1d499b7ffff,2.0,3.0,2.7,1.0,2.7,2.7,2.0,4.7,2.3,2.0,3
891f1d499cfffff,1.0,3.0,2.0,1.0,3.0,1.0,1.0,5.0,4.0,1.0,1
891f1d499d3ffff,2.6,3.0,1.2,1.5,3.3,4.1,2.7,4.7,1.2,2.6,12
891f1d499d7ffff,2.0,3.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1
891f1d49a2bffff,2.5,2.8,3.2,2.5,3.0,4.5,3.5,5.0,1.0,5.0,6
891f1d49a37ffff,1.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,3.0,1
891f1d49a3bffff,2.0,3.0,2.0,2.0,3.0,5.0,3.0,5.0,1.0,5.0,1
891f1d49a6bffff,3.7,2.7,2.0,3.0,2.7,3.0,2.3,3.7,3.0,3.7,3
891f1d49a6fffff,3.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,3.0,5.0,1
891f1d49a77ffff,1.0,5.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0,1
891f1d49a7bffff,1.0,3.0,1.0,1.0,3.0,5.0,4.0,5.0,1.0,5.0,1
891f1d49aa7ffff,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,1
891f1d49aafffff,3.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,5.0,1
891f1d49b03ffff,1.3,3.6,1.1,1.1,3.2,4.0,3.8,5.0,1.0,4.6,21
891f1d49b07ffff,3.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,4.0,1
891f1d49b0bffff,2.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1
891f1d49b0fffff,3.0,2.0,4.0,4.0,2.0,2.5,2.5,4.5,2.5,3.0,2
891f1d49b13ffff,2.0,3.2,1.5,1.2,2.2,3.2,2.5,4.8,1.0,4.0,4
891f1d49b1bffff,2.4,3.7,1.0,1.2,3.1,3.6,3.4,5.0,1.0,2.7,9
891f1d49b2fffff,1.5,3.0,1.0,1.0,4.0,3.0,2.0,4.5,3.0,2.5,2
891f1d49b33ffff,1.5,2.5,3.0,3.5,2.0,2.5,3.0,4.5,1.5,2.5,2
891f1d49b37ffff,1.5,4.0,1.5,1.0,3.0,2.5,2.5,5.0,1.5,2.5,2
891f1d49b3bffff,2.0,4.0,1.0,2.0,4.0,5.0,5.0,5.0,3.0,3.0,1
891f1d49b43ffff,1.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,1
891f1d49b57ffff,3.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,1
891f1d49b63ffff,3.0,3.0,1.0,1.0,3.5,1.5,3.0,4.5,1.0,1.5,2
891f1d49b73ffff,3.0,3.0,1.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1
891f1d49b77ffff,2.5,4.5,1.0,1.5,3.5,1.5,1.5,3.5,3.5,3.0,2
891f1d49b7bffff,3.0,3.5,1.5,3.0,3.5,5.0,5.0,4.5,3.0,2.0,2
891f1d49b87ffff,1.5,3.7,1.3,1.3,3.0,4.6,3.9,4.9,1.1,3.7,10
891f1d49b8fffff,2.0,3.8,1.8,1.4,3.2,2.8,2.0,4.6,1.0,2.8,5
891f1d49ba7ffff,1.0,5.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,3.0,1
891f1d49babffff,1.5,4.0,1.2,1.0,3.6,4.2,3.0,5.0,1.0,4.6,8
891f1d49bb3ffff,1.0,5.0,1.0,1.0,5.0,4.0,4.0,5.0,1.0,3.0,1
891f1d49bb7ffff,2.0,4.5,1.0,1.0,2.5,4.0,3.5,5.0,1.0,4.5,2
891f1d49bbbffff,2.0,3.3,1.8,1.5,2.8,4.0,3.6,5.0,1.0,3.5,20
891f1d49bc3ffff,3.5,2.0,2.5,3.0,2.0,2.5,2.5,4.0,2.0,3.0,2
891f1d49bcbffff,2.5,3.5,1.0,1.0,3.0,2.5,2.5,5.0,1.5,3.0,2
891f1d49bd7ffff,1.0,5.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,4.0,1
891f1d49c0fffff,3.0,2.2,2.5,1.8,2.0,3.2,1.5,5.0,1.0,3.0,4
891f1d49c13ffff,1.0,4.0,1.0,1.0,4.0,3.0,4.0,5.0,2.0,3.0,1
891f1d49c17ffff,1.0,4.5,1.0,1.5,3.5,4.5,4.0,5.0,1.5,3.5,2
891f1d49c1bffff,3.0,4.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,3.0,1
891f1d49c27ffff,2.3,2.3,2.3,2.3,2.3,2.0,2.7,3.7,1.7,1.3,3
891f1d49c73ffff,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1
891f1d49c77ffff,2.0,3.5,1.2,1.5,3.2,3.8,2.5,4.8,1.0,2.2,4
891f1d49c83ffff,2.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,2.0,1
891f1d49c97ffff,2.7,3.0,1.7,2.3,4.0,2.7,2.3,4.3,2.0,1.3,3
891f1d49ca3ffff,1.3,4.0,1.7,1.0,3.3,4.7,4.3,4.7,1.0,2.7,3
891f1d49ca7ffff,1.0,4.5,1.5,1.0,4.2,4.2,4.5,5.0,1.8,3.8,4
891f1d49cafffff,3.1,2.7,2.6,1.5,2.7,3.5,2.8,4.8,1.2,2.9,13
891f1d49cb7ffff,2.0,3.0,2.5,1.5,3.0,4.5,4.0,4.0,2.0,4.5,2
891f1d49cbbffff,2.0,3.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,4.0,1
891f1d49d03ffff,1.0,5.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1
891f1d49d07ffff,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,1
891f1d49d0bffff,4.2,2.4,2.8,3.4,2.0,3.2,2.0,4.6,1.6,2.8,5
891f1d49d0fffff,2.3,3.3,2.3,1.3,3.3,2.3,2.7,4.0,3.0,3.0,3
891f1d49d13ffff,2.5,3.1,2.0,1.6,3.2,2.9,3.0,4.4,2.2,1.9,10
891f1d49d17ffff,2.0,4.0,1.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,1
891f1d49d1bffff,3.0,3.0,3.0,1.5,3.0,3.5,3.5,4.5,3.5,2.0,2
891f1d49d23ffff,2.1,3.3,2.4,2.3,2.4,3.1,2.9,3.7,3.4,2.9,7
891f1d49d27ffff,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,1
891f1d49d33ffff,1.5,4.5,1.0,1.0,3.5,2.5,4.0,5.0,2.5,2.5,2
891f1d49d37ffff,2.0,3.4,2.0,1.4,3.4,2.8,2.8,4.0,2.6,2.0,5
891f1d49d3bffff,3.0,3.7,1.3,1.7,3.3,3.3,3.3,4.7,2.0,1.7,3
891f1d49d43ffff,1.7,4.0,2.3,1.0,3.7,3.3,3.3,5.0,1.0,1.7,3
891f1d49d4fffff,4.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,1
891f1d49d53ffff,2.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,1
891f1d49d57ffff,1.5,3.8,2.2,1.7,3.3,4.5,4.2,5.0,3.2,2.3,6
891f1d49d63ffff,4.0,3.0,2.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,1
891f1d49d67ffff,2.2,3.1,1.9,1.8,2.3,3.4,2.7,4.3,1.7,2.1,15
891f1d49d6bffff,1.0,4.0,1.0,1.0,4.0,3.0,2.0,5.0,1.0,2.0,1
891f1d49d6fffff,2.5,3.2,1.8,2.0,3.2,3.0,3.2,5.0,1.5,2.0,4
891f1d49d73ffff,3.0,3.8,1.8,1.6,2.6,3.4,3.2,4.4,2.0,3.0,5
891f1d49d77ffff,3.3,3.3,2.5,1.5,2.5,3.6,3.3,4.8,1.2,2.3,15
891f1d49d7bffff,2.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,1.0,3.0,1
891f1d49d83ffff,1.0,5.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1
891f1d49d87ffff,3.0,3.0,1.0,2.0,2.5,3.0,1.5,5.0,1.5,2.0,2
891f1d49d8bffff,1.6,4.0,1.0,1.2,2.4,4.8,4.6,4.8,1.0,2.0,5
891f1d49d8fffff,2.5,3.0,1.0,1.0,2.0,4.5,4.5,5.0,1.5,4.5,2
891f1d49d93ffff,2.2,3.2,1.0,1.0,3.0,4.0,3.0,5.0,1.2,3.2,5
891f1d49d97ffff,2.4,3.0,2.0,2.6,3.2,2.4,2.6,4.6,1.8,1.8,5
891f1d49d9bffff,1.7,3.2,1.0,1.0,2.6,4.5,3.5,5.0,1.0,3.2,11
891f1d49da3ffff,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,1
891f1d49dabffff,2.0,4.7,1.3,1.0,3.7,4.3,4.3,5.0,1.0,2.3,3
891f1d49dafffff,2.8,3.7,1.3,1.5,3.0,2.7,3.2,4.2,3.0,2.4,12
891f1d49db3ffff,2.9,3.1,1.4,1.4,2.8,2.8,3.1,4.9,2.5,2.2,8
891f1d49dbbffff,3.0,3.0,1.0,1.0,2.5,3.5,2.0,4.0,1.0,4.0,2
891f1d49dc3ffff,2.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,1
891f1d49dc7ffff,2.1,4.5,1.0,1.0,4.1,3.4,3.6,4.9,1.5,3.0,8
891f1d49dcbffff,2.5,3.5,2.0,1.5,4.0,3.5,3.0,4.5,2.5,3.0,2
891f1d49dcfffff,2.5,3.5,2.0,2.0,3.5,3.0,3.0,4.0,2.0,2.5,2
891f1d49dd3ffff,2.7,3.7,1.7,1.3,3.0,3.0,3.3,4.2,2.2,3.0,6
891f1d49dd7ffff,3.0,4.0,1.0,1.0,3.0,3.0,5.0,5.0,3.0,4.0,1
891f1d49ddbffff,2.5,2.5,1.8,1.8,2.2,3.0,2.8,4.5,1.5,3.2,4
891f1d49e53ffff,2.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,1
891f1d49e8bffff,3.5,3.0,2.0,3.0,2.5,4.0,3.5,4.0,2.0,5.0,2
891f1d49e9bffff,3.0,3.0,2.0,1.0,5.0,4.0,4.0,4.0,1.0,2.0,1
891f1d4a037ffff,1.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1
891f1d4a08fffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,3.0,2.0,5.0,1
891f1d4a10bffff,1.3,3.9,1.0,1.1,2.9,4.4,1.9,5.0,1.4,2.9,9
891f1d4a153ffff,2.5,3.0,2.5,3.5,3.0,3.5,3.5,4.0,2.0,1.5,2
891f1d4a167ffff,2.0,3.0,2.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1
891f1d4a177ffff,5.0,5.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1
891f1d4a183ffff,1.0,4.0,1.0,2.0,2.0,4.0,5.0,5.0,1.0,5.0,1
891f1d4a18bffff,1.9,3.3,1.4,1.2,3.1,3.4,2.9,5.0,1.2,3.0,28
891f1d4a1c3ffff,1.3,4.5,1.0,1.0,4.4,5.0,5.0,5.0,1.1,3.3,14
891f1d4a1c7ffff,2.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,1
891f1d4a1cfffff,4.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,2.0,1
891f1d4a1d7ffff,1.8,2.8,1.2,1.0,2.8,3.2,2.5,5.0,1.0,2.5,4
891f1d4a26bffff,4.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,1
891f1d4a307ffff,1.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4a3a7ffff,4.0,1.0,3.0,5.0,2.0,1.0,1.0,3.0,4.0,2.0,1
891f1d4a3c7ffff,3.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,3.0,3.0,1
891f1d4a56bffff,4.0,2.0,1.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,1
891f1d4a56fffff,3.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,1
891f1d4a617ffff,1.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4a66bffff,3.0,3.0,1.0,1.0,4.0,5.0,4.0,5.0,2.0,5.0,1
891f1d4a68bffff,2.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,1
891f1d4a68fffff,2.5,3.8,2.2,1.8,3.0,4.5,4.2,5.0,1.2,5.0,4
891f1d4a81bffff,4.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,1
891f1d4a833ffff,1.0,5.0,1.0,2.0,4.0,5.0,5.0,4.0,2.0,3.0,1
891f1d4a88fffff,2.0,4.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,1
891f1d4a8b7ffff,1.0,5.0,1.0,1.0,5.0,3.0,4.0,5.0,1.0,2.0,1
891f1d4a8cfffff,3.0,2.7,2.3,1.3,2.0,2.3,2.0,5.0,1.0,3.0,3
891f1d4a917ffff,4.0,2.0,3.0,4.0,2.0,5.0,5.0,5.0,1.0,5.0,1
891f1d4a92bffff,2.1,3.6,2.3,1.2,3.2,4.6,3.5,4.5,1.4,3.3,10
891f1d4a92fffff,1.0,5.0,1.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,1
891f1d4a96fffff,1.0,5.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,4.0,2
891f1d4a9cbffff,1.0,4.0,1.0,1.0,3.0,3.0,2.0,5.0,2.0,3.0,1
891f1d4aa87ffff,2.5,3.5,3.0,2.5,3.0,2.5,2.0,5.0,2.5,2.5,2
891f1d4aa8bffff,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1
891f1d4aa93ffff,1.0,3.7,1.0,1.0,2.7,2.3,2.7,5.0,2.0,1.3,3
891f1d4aa9bffff,1.0,5.0,1.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,1
891f1d4aaafffff,4.0,2.5,1.5,2.0,1.0,4.0,3.0,4.5,1.5,5.0,2
891f1d4ab03ffff,1.0,4.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,1
891f1d4ab0bffff,3.0,3.0,1.0,1.0,3.0,2.0,3.0,5.0,2.0,3.0,1
891f1d4ab0fffff,1.7,3.7,1.3,1.0,3.3,2.7,2.0,4.7,1.7,2.3,3
891f1d4ab2bffff,2.0,3.6,1.0,1.0,2.4,4.0,4.0,5.0,2.4,2.8,5
891f1d4ab2fffff,3.5,2.5,1.5,1.0,2.5,2.0,1.5,4.0,2.0,2.0,2
891f1d4ab3bffff,3.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,1.0,4.0,1
891f1d4ab43ffff,1.0,4.5,1.0,1.0,3.0,4.5,5.0,5.0,1.0,3.5,2
891f1d4ab47ffff,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1.0,2
891f1d4ab67ffff,1.5,3.0,1.8,1.0,2.0,3.8,2.5,5.0,1.0,2.0,4
891f1d4ab6fffff,3.0,3.0,1.0,1.0,1.0,5.0,3.0,5.0,2.0,2.0,1
891f1d4ab8bffff,4.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1
